;origin;destination;departure;drone
4581;(9.81691678545679, 52.340378906096284);(9.814950121876743, 52.431682592031585);01:28:22.35;M600
4582;(9.822153990745585, 52.31639973737095);(9.753140488038033, 52.37387406330255);01:28:23.50;Amzn
4583;(9.687469777693543, 52.375590167629404);(9.836608632670265, 52.3845244817545);01:28:24.66;Amzn
4584;(9.83498625544331, 52.34993939677585);(9.659273899055533, 52.34122934492086);01:28:25.82;M600
4585;(9.75592458751419, 52.334861063228615);(9.683027990705448, 52.36531321740097);01:28:26.97;M600
4586;(9.801732392177856, 52.41075530485358);(9.790553934009692, 52.41516358217821);01:28:28.13;M600
4587;(9.71559768829748, 52.41371451357027);(9.774093198008034, 52.37644052845673);01:28:29.29;Amzn
4588;(9.71140050125062, 52.3350239460778);(9.66974469969169, 52.33795737120363);01:28:30.45;M600
4589;(9.661306986514923, 52.35708344581818);(9.67355455883117, 52.357879679148866);01:28:31.60;Amzn
4590;(9.837043462504738, 52.42283112065097);(9.722216432522579, 52.33409722214008);01:28:32.76;Amzn
4591;(9.666943432050651, 52.392499976916305);(9.78069406350112, 52.34243795648448);01:28:33.92;W178
4592;(9.805740256389525, 52.39584297358574);(9.719427051726498, 52.38781619719021);01:28:35.07;Amzn
4593;(9.81704304936786, 52.33835138978189);(9.703027178984618, 52.42347483062803);01:28:36.23;M600
4594;(9.726797568119935, 52.32175344141559);(9.834129318393032, 52.31588010611225);01:28:37.39;W178
4595;(9.746227445067213, 52.41623931449602);(9.769962351220308, 52.3552688940076);01:28:38.55;Amzn
4596;(9.734335289828632, 52.381814695579685);(9.691697323166661, 52.39721510761595);01:28:39.70;W178
4597;(9.657649019002498, 52.381705078631285);(9.750756453753542, 52.38366563974906);01:28:40.86;M600
4598;(9.691957309583067, 52.395574117863006);(9.774457299578595, 52.34472712348114);01:28:42.02;M600
4599;(9.836126804160655, 52.36852051055635);(9.676796476669399, 52.37607269256937);01:28:43.18;M600
4600;(9.70403165868601, 52.33801701459339);(9.823343173933596, 52.35075026683433);01:28:44.33;M600
4601;(9.809033847969404, 52.43482048573571);(9.694863853768178, 52.384534926218706);01:28:45.49;Amzn
4602;(9.674758480881836, 52.432142756019886);(9.801343916621637, 52.41153934963562);01:28:46.65;M600
4603;(9.721820156488066, 52.31642251992081);(9.840003602995383, 52.333340221999805);01:28:47.80;M600
4604;(9.694325940226308, 52.413410421856945);(9.69952210121715, 52.35432439747623);01:28:48.96;Amzn
4605;(9.8155643710753, 52.31039407902077);(9.820741621696682, 52.364739284362194);01:28:50.12;M600
4606;(9.795331383203083, 52.395014029907856);(9.652177480656157, 52.33534224325426);01:28:51.28;M600
4607;(9.687324220074247, 52.35241091932199);(9.717208703881997, 52.300039717115105);01:28:52.43;M600
4608;(9.806407130778432, 52.337274617496334);(9.803130350998632, 52.34657351153774);01:28:53.59;Amzn
4609;(9.719385908428855, 52.3790487556231);(9.6865877192028, 52.32207995285264);01:28:54.75;W178
4610;(9.766200297888528, 52.38745486923281);(9.80069998112489, 52.41043934027591);01:28:55.90;M600
4611;(9.689536615367059, 52.43196018140543);(9.67839514119826, 52.35228205362137);01:28:57.06;M600
4612;(9.69854882142688, 52.36074528033859);(9.67505977460665, 52.34526621107016);01:28:58.22;Amzn
4613;(9.829011333387424, 52.41616398955244);(9.697768175129768, 52.42858094500712);01:28:59.38;Amzn
4614;(9.759088270057884, 52.37268942639692);(9.744174925555434, 52.38255094604247);01:29:00.53;M600
4615;(9.713217010004941, 52.308235285539524);(9.79444040768057, 52.307776017735534);01:29:01.69;M600
4616;(9.65068485972217, 52.34136301518652);(9.76247980586777, 52.39084840359217);01:29:02.85;M600
4617;(9.694867931214468, 52.433594771749505);(9.644246304771167, 52.34480005938883);01:29:04.00;M600
4618;(9.68211871129677, 52.37752347250832);(9.777239704118026, 52.40318810392676);01:29:05.16;M600
4619;(9.68388046601859, 52.308678037262496);(9.663690998449898, 52.400298992792315);01:29:06.32;Amzn
4620;(9.778386483927997, 52.317981775830354);(9.647938944575424, 52.31424803715228);01:29:07.48;W178
4621;(9.816403003598472, 52.38563475023648);(9.79760855501538, 52.369737149084216);01:29:08.63;W178
4622;(9.76699739442345, 52.31062621356138);(9.815314836332245, 52.301044168532684);01:29:09.79;M600
4623;(9.777058052963259, 52.32258730984276);(9.648200387718942, 52.397353632032086);01:29:10.95;M600
4624;(9.8174179857772, 52.430377475508);(9.653852932883453, 52.40413706379906);01:29:12.11;W178
4625;(9.767611281209136, 52.41125477603033);(9.667729963974665, 52.393178658601855);01:29:13.26;M600
4626;(9.783276160009645, 52.42783690786491);(9.82451485331646, 52.35634589365275);01:29:14.42;M600
4627;(9.755521589518251, 52.33493922910063);(9.74457965971775, 52.38511624354004);01:29:15.58;M600
4628;(9.669943080107805, 52.31446246253216);(9.73497356786917, 52.35176451580182);01:29:16.73;M600
4629;(9.84270305552142, 52.35585993860312);(9.772245893625616, 52.30227171699842);01:29:17.89;M600
4630;(9.78382331568606, 52.311720681486065);(9.664697039798746, 52.43275111855688);01:29:19.05;W178
4631;(9.716395532843734, 52.41468223904164);(9.826672005441239, 52.33010499021293);01:29:20.21;M600
4632;(9.827109975899262, 52.4219204038493);(9.813697635124363, 52.39516902562035);01:29:21.36;M600
4633;(9.716208807972968, 52.411162823916435);(9.654704121658469, 52.42062639426394);01:29:22.52;M600
4634;(9.679722011498553, 52.32634923318009);(9.833985049476956, 52.39863149610148);01:29:23.68;M600
4635;(9.767956360592729, 52.35641830672274);(9.733679906679747, 52.41778471094358);01:29:24.83;M600
4636;(9.755408928576394, 52.42487476943719);(9.660202313773818, 52.34059990398797);01:29:25.99;M600
4637;(9.69936346761074, 52.392600371699345);(9.830722109865786, 52.39007244957033);01:29:27.15;Amzn
4638;(9.719252593739515, 52.425107916940014);(9.728752033799037, 52.356504437335374);01:29:28.31;M600
4639;(9.64867975865425, 52.4257440430411);(9.742478319189651, 52.41573088367302);01:29:29.46;M600
4640;(9.664376233765333, 52.328364673652004);(9.783333137808581, 52.35540560787308);01:29:30.62;M600
4641;(9.770022382302063, 52.33610415486686);(9.709937508415084, 52.38925017552564);01:29:31.78;W178
4642;(9.82149201930485, 52.34773126131713);(9.842959169640093, 52.4026717559619);01:29:32.94;M600
4643;(9.754272284796633, 52.30167585810433);(9.799921447230382, 52.31637225411132);01:29:34.09;M600
4644;(9.784338005239357, 52.3388320838173);(9.797645004963261, 52.338665095687716);01:29:35.25;W178
4645;(9.648496950255247, 52.420594579024);(9.66305259108337, 52.371540730392354);01:29:36.41;Amzn
4646;(9.656173051458056, 52.35082577533675);(9.764494137857405, 52.334534481156254);01:29:37.56;W178
4647;(9.785962495975376, 52.30284043815477);(9.822243177057004, 52.374479408082095);01:29:38.72;M600
4648;(9.731572005935055, 52.336146867539995);(9.721312566242737, 52.300445009143054);01:29:39.88;Amzn
4649;(9.707866625314757, 52.31738750164451);(9.758604932240697, 52.385397540047904);01:29:41.04;M600
4650;(9.724592479551815, 52.421319600740446);(9.782293733750606, 52.367394080836135);01:29:42.19;M600
4651;(9.78137184706975, 52.35434720689879);(9.677701237296038, 52.352009221141294);01:29:43.35;M600
4652;(9.71471768689373, 52.402063718744785);(9.653419881565297, 52.392881891131246);01:29:44.51;M600
4653;(9.83193613589589, 52.43204836961692);(9.765185383393012, 52.2993930545228);01:29:45.66;Amzn
4654;(9.720859831680121, 52.34600120408772);(9.709570940990268, 52.409959811915954);01:29:46.82;M600
4655;(9.656264122962565, 52.43523337567874);(9.722643561668882, 52.3472583521724);01:29:47.98;W178
4656;(9.796077170060846, 52.42852922928919);(9.690798570740816, 52.303359083635655);01:29:49.14;M600
4657;(9.75770531587334, 52.41266946099757);(9.738319205615902, 52.37888892925325);01:29:50.29;Amzn
4658;(9.710249626455294, 52.35379053395526);(9.659000094799525, 52.31835201821);01:29:51.45;Amzn
4659;(9.777012246882595, 52.37893134244404);(9.768416423493965, 52.392493687115966);01:29:52.61;M600
4660;(9.838570575807518, 52.41006115136426);(9.741393198905106, 52.43241805548313);01:29:53.77;M600
4661;(9.661375791330109, 52.397252939112796);(9.765687104006407, 52.339913396354284);01:29:54.92;M600
4662;(9.705715524655625, 52.32705750063287);(9.818336313848423, 52.43100548294201);01:29:56.08;W178
4663;(9.780877948133542, 52.32764352920331);(9.649813715364104, 52.301194292173605);01:29:57.24;M600
4664;(9.705119044564855, 52.42198353731562);(9.734580136331646, 52.43183282086383);01:29:58.39;M600
4665;(9.650633731437988, 52.35217633291078);(9.791115034764754, 52.31522502072773);01:29:59.55;M600
4666;(9.747558493874228, 52.301332196436505);(9.8088062886549, 52.36392388286861);01:30:00.71;W178
4667;(9.733780726552702, 52.43252764597433);(9.717712372416068, 52.407110877154544);01:30:01.87;Amzn
4668;(9.646931268878385, 52.385257877062614);(9.692426310700196, 52.42383564002578);01:30:03.02;M600
4669;(9.725972678949926, 52.40583297273413);(9.719404744333008, 52.4330947402455);01:30:04.18;W178
4670;(9.741003083084498, 52.41438140032848);(9.659249931759868, 52.36891949520314);01:30:05.34;Amzn
4671;(9.663866802135589, 52.347398329287536);(9.817457799282748, 52.32523091944738);01:30:06.49;M600
4672;(9.802321523891367, 52.384265642297756);(9.841094029171591, 52.32920397494814);01:30:07.65;Amzn
4673;(9.693926658383718, 52.33106160612166);(9.843732978938897, 52.298854562423124);01:30:08.81;M600
4674;(9.71023933840878, 52.350854217044706);(9.733742809830447, 52.32358671727901);01:30:09.97;M600
4675;(9.695792067860474, 52.41106344742163);(9.742304610985999, 52.41303034955388);01:30:11.12;M600
4676;(9.729804087378172, 52.37893596466244);(9.838210655946405, 52.31383296799289);01:30:12.28;W178
4677;(9.645269685367447, 52.37944422495527);(9.678199763608024, 52.407969987162765);01:30:13.44;M600
4678;(9.70134162171067, 52.32938705891589);(9.725098116371115, 52.35414366831581);01:30:14.59;M600
4679;(9.84166432799221, 52.4354103580478);(9.774068520328758, 52.38114414865311);01:30:15.75;Amzn
4680;(9.80675461436912, 52.308533446171616);(9.82055465750503, 52.373227672374945);01:30:16.91;Amzn
4681;(9.809541161504292, 52.40597475964789);(9.662992986623674, 52.35802901799235);01:30:18.07;Amzn
4682;(9.756407483877222, 52.34478759376138);(9.82993461882893, 52.37481828584349);01:30:19.22;Amzn
4683;(9.667123028542983, 52.35970386956039);(9.651781117845665, 52.424778347132246);01:30:20.38;Amzn
4684;(9.685977335811112, 52.298521967040266);(9.744897547142184, 52.39382430834107);01:30:21.54;Amzn
4685;(9.696914083520317, 52.316835473530524);(9.725383536279525, 52.36251110607405);01:30:22.70;M600
4686;(9.80958207419868, 52.351017363186955);(9.756184283382149, 52.40900663206487);01:30:23.85;M600
4687;(9.77290906189341, 52.31939832962539);(9.809072954523671, 52.42157896809581);01:30:25.01;Amzn
4688;(9.672930709648156, 52.38333205532559);(9.720124934574262, 52.376451925971516);01:30:26.17;M600
4689;(9.753475530182685, 52.35093049656577);(9.758575074000982, 52.38641981743533);01:30:27.32;M600
4690;(9.718546140512606, 52.41051253902752);(9.749176148136074, 52.3929603279237);01:30:28.48;M600
4691;(9.724828893372523, 52.40850948751082);(9.801946546081087, 52.314345999830785);01:30:29.64;W178
4692;(9.705672767717042, 52.42598825895949);(9.701923772356892, 52.41509815647204);01:30:30.80;W178
4693;(9.745918392882299, 52.306758049901084);(9.709051710979574, 52.33427485145312);01:30:31.95;M600
4694;(9.715827115687947, 52.367337220248054);(9.840518820524109, 52.30101048963407);01:30:33.11;M600
4695;(9.668944314820912, 52.36932109175885);(9.726465454244284, 52.32513439804589);01:30:34.27;M600
4696;(9.693713744322158, 52.335456707575226);(9.728164944885462, 52.39148745291439);01:30:35.42;M600
4697;(9.754060551608497, 52.3619902549288);(9.707552105709256, 52.30291943175387);01:30:36.58;Amzn
4698;(9.796116186434483, 52.332855971384454);(9.799514829586958, 52.365697652271905);01:30:37.74;M600
4699;(9.78687005313252, 52.322515545445455);(9.80707779343177, 52.37534246714112);01:30:38.90;Amzn
4700;(9.770936672888183, 52.428506304372455);(9.69536279308178, 52.400934759011015);01:30:40.05;M600
4701;(9.751655131442435, 52.34318029496696);(9.837516408898951, 52.36177689986183);01:30:41.21;Amzn
4702;(9.682634253610901, 52.32141822747495);(9.778778668811906, 52.39310632907847);01:30:42.37;M600
4703;(9.749445588618709, 52.33298640223601);(9.700690390107063, 52.34610377487489);01:30:43.53;Amzn
4704;(9.680836849182224, 52.41744844193963);(9.74832572402304, 52.3278548825362);01:30:44.68;Amzn
4705;(9.777943844736443, 52.32563838846876);(9.691218318100384, 52.309258781345854);01:30:45.84;M600
4706;(9.7817408674227, 52.30906935198389);(9.673280396698834, 52.31047316512773);01:30:47.00;M600
4707;(9.69312800826463, 52.36621875374521);(9.77928246424854, 52.30826205690669);01:30:48.15;M600
4708;(9.747016135168032, 52.43032308147547);(9.708006045205408, 52.42426592158809);01:30:49.31;M600
4709;(9.653529400669528, 52.36818794065221);(9.733879726317364, 52.35641445097572);01:30:50.47;M600
4710;(9.770968305500261, 52.43443732808404);(9.819082710101465, 52.38575804218763);01:30:51.63;Amzn
4711;(9.718017004407171, 52.310795498191275);(9.742458973792022, 52.42445553322889);01:30:52.78;M600
4712;(9.66471255401318, 52.31944119312066);(9.74920495329101, 52.4177667692487);01:30:53.94;M600
4713;(9.682261748781366, 52.41364660456431);(9.664194109262276, 52.40421660717096);01:30:55.10;M600
4714;(9.749953523715902, 52.32279121794428);(9.667833362668052, 52.41378363402379);01:30:56.25;W178
4715;(9.807270946858525, 52.42753819326569);(9.749735083030984, 52.30558756412284);01:30:57.41;Amzn
4716;(9.84322545670841, 52.41547851521225);(9.842362152018653, 52.343553508911185);01:30:58.57;Amzn
4717;(9.842642967902787, 52.368483153971134);(9.83612334916864, 52.395454133371246);01:30:59.73;M600
4718;(9.714787208358802, 52.36390891561511);(9.72189327178801, 52.3229418162834);01:31:00.88;M600
4719;(9.693008635009017, 52.34630792401489);(9.762699232365978, 52.404250809583836);01:31:02.04;Amzn
4720;(9.696191955195657, 52.35151072965566);(9.79622667415076, 52.36050205497047);01:31:03.20;Amzn
4721;(9.65601560033184, 52.33298614438163);(9.732355629454226, 52.378257684230825);01:31:04.36;Amzn
4722;(9.70483329797455, 52.30288631823052);(9.787499875285386, 52.42183028761459);01:31:05.51;Amzn
4723;(9.72310031051495, 52.371661118564695);(9.66151773787321, 52.41828722239684);01:31:06.67;Amzn
4724;(9.767253600346452, 52.369825321507946);(9.742720383352186, 52.30265029437546);01:31:07.83;M600
4725;(9.667192082482602, 52.320450073195154);(9.672006018434356, 52.39544397822315);01:31:08.98;Amzn
4726;(9.707158389206464, 52.38070126750721);(9.74757071831063, 52.41280746514137);01:31:10.14;Amzn
4727;(9.644437519326742, 52.437990287697);(9.671145090611459, 52.37574357247056);01:31:11.30;Amzn
4728;(9.787777735100592, 52.30345269607071);(9.665727182403213, 52.41090137884999);01:31:12.46;Amzn
4729;(9.705391747754557, 52.36886382689068);(9.672300435847616, 52.404683388655634);01:31:13.61;M600
4730;(9.780004633298594, 52.32334848203386);(9.824594812203115, 52.35293334020832);01:31:14.77;W178
4731;(9.689134216787407, 52.40518891163646);(9.674848117504867, 52.40459753127566);01:31:15.93;W178
4732;(9.774573542141297, 52.41509137634226);(9.81780508770763, 52.32850615405903);01:31:17.08;Amzn
4733;(9.816593382436865, 52.31574695782205);(9.654033717828511, 52.35273561100489);01:31:18.24;M600
4734;(9.681799518354499, 52.31183056554422);(9.72495335069835, 52.33203810896627);01:31:19.40;W178
4735;(9.684618797699713, 52.31875124710217);(9.778591559796531, 52.408700070423436);01:31:20.56;Amzn
4736;(9.675902074459202, 52.319740770229565);(9.81420210277243, 52.34968944992883);01:31:21.71;Amzn
4737;(9.80484232887221, 52.367579499872654);(9.648099431165603, 52.326491523868455);01:31:22.87;M600
4738;(9.67980240238071, 52.346550739930365);(9.774761579425029, 52.29821670480086);01:31:24.03;Amzn
4739;(9.718556333790085, 52.37143042854125);(9.829947158964119, 52.32408029191792);01:31:25.18;Amzn
4740;(9.737318604643335, 52.32803590024265);(9.742967834500911, 52.34952389813242);01:31:26.34;M600
4741;(9.672866043130156, 52.39782641952766);(9.700137959465167, 52.40878773574221);01:31:27.50;Amzn
4742;(9.769677594736645, 52.414573593099725);(9.793616477800208, 52.4256122813834);01:31:28.66;Amzn
4743;(9.674810970914493, 52.3803022872406);(9.837871813831207, 52.41777237841127);01:31:29.81;M600
4744;(9.78110126279464, 52.32692545707275);(9.667416149351208, 52.375079262998874);01:31:30.97;M600
4745;(9.778745378340325, 52.38890844490574);(9.751247470083312, 52.42696287027377);01:31:32.13;M600
4746;(9.712703109741046, 52.302622140133394);(9.78254243611351, 52.41216979541819);01:31:33.29;M600
4747;(9.7081502233479, 52.359715884701394);(9.841720500807503, 52.399871919857084);01:31:34.44;W178
4748;(9.647887460860945, 52.31686916368903);(9.663742080353982, 52.37989809936985);01:31:35.60;W178
4749;(9.671604011041106, 52.34318268312108);(9.828469201541534, 52.32870646027329);01:31:36.76;Amzn
4750;(9.69984527011047, 52.398139631531734);(9.650269893767195, 52.389499490266964);01:31:37.91;Amzn
